No.,분류군,학명,대표국명,명명자,명명년도,멸종위기종,Phylum,문,Class,강,Order,목,Family,과,Genus,속,Subgenus,아속,Species,종
1,조류,Aix galericulata,원앙,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aix,원앙속,,,galericulata,원앙
2,조류,Anas acuta,고방오리,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,acuta,고방오리
3,조류,Anas americana,아메리카홍머리오리,Gmelin,1789,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,americana,아메리카홍머리오리
4,조류,Anas carolinensis,미국쇠오리,Gmelin,1789,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,carolinensis,미국쇠오리
5,조류,Anas clypeata,넓적부리,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,clypeata,넓적부리
6,조류,Anas crecca,쇠오리,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,crecca,쇠오리
7,조류,Anas falcata,청머리오리,Georgi,1775,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,falcata,청머리오리
8,조류,Anas formosa,가창오리,Georgi,1775,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,formosa,가창오리
9,조류,Anas penelope,홍머리오리,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,penelope,홍머리오리
10,조류,Anas platyrhynchos,청둥오리,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,platyrhynchos,청둥오리
11,조류,Anas poecilorhyncha,흰뺨검둥오리,Forster,1781,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,poecilorhyncha,흰뺨검둥오리
12,조류,Anas querquedula,발구지,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,querquedula,발구지
13,조류,Anas rubripes,미국오리,Brewster,1902,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,rubripes,미국오리
14,조류,Anas strepera,알락오리,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,,,strepera,알락오리
15,조류,Anser albifrons,쇠기러기,(Scopoli),-1769,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,,,albifrons,쇠기러기
16,조류,Anser anser,회색기러기,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,,,anser,회색기러기
17,조류,Anser caerulescens,흰기러기,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,,,caerulescens,흰기러기
18,조류,Anser canagicus,흰머리기러기,(Sevastianov),-1802,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,,,canagicus,흰머리기러기
19,조류,Anser cygnoides,개리,(Linnaeus),-1758,Ⅱ,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,,,cygnoides,개리
20,조류,Anser erythropus,흰이마기러기,(Linnaeus),-1758,Ⅱ,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,,,erythropus,흰이마기러기
21,조류,Anser fabalis,큰기러기,(Latham),-1787,Ⅱ,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,,,fabalis,큰기러기
22,조류,Anser indicus,줄기러기,(Latham),-1790,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,,,indicus,줄기러기
23,조류,Aythya americana,미국흰죽지,(Eyton),-1838,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,,,americana,미국흰죽지
24,조류,Aythya baeri,붉은가슴흰죽지,(Radde),-1863,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,,,baeri,붉은가슴흰죽지
25,조류,Aythya ferina,흰죽지,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,,,ferina,흰죽지
26,조류,Aythya fuligula,댕기흰죽지,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,,,fuligula,댕기흰죽지
27,조류,Aythya marila,검은머리흰죽지,(Linnaeus),-1761,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,,,marila,검은머리흰죽지
28,조류,Aythya nyroca,적갈색흰죽지,(Guldenstadt),-1770,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,,,nyroca,적갈색흰죽지
29,조류,Aythya valisineria,큰흰죽지,(A.Wilson),-1814,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,,,valisineria,큰흰죽지
30,조류,Branta bernicla,흑기러기,(Linnaeus),-1758,Ⅱ,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Branta,흑기러기속,,,bernicla,흑기러기
31,조류,Branta canadensis,캐나다기러기,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Branta,흑기러기속,,,canadensis,캐나다기러기
32,조류,Branta ruficollis,붉은가슴기러기,(Pallas),1769,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Branta,흑기러기속,,,ruficollis,붉은가슴기러기
33,조류,Bucephala albeola,꼬마오리,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Bucephala,흰뺨오리속,,,albeola,꼬마오리
34,조류,Bucephala clangula,흰뺨오리,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Bucephala,흰뺨오리속,,,clangula,흰뺨오리
35,조류,Bucephala islandica,북방흰뺨오리,(Gmelin),-1789,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Bucephala,흰뺨오리속,,,islandica,북방흰뺨오리
36,조류,Clangula hyemalis,바다꿩,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Clangula,바다꿩속,,,hyemalis,바다꿩
37,조류,Cygnus columbianus,고니,(Ord),-1815,Ⅱ,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Cygnus,고니속,,,columbianus,고니
38,조류,Cygnus cygnus,큰고니,(Linnaeus),-1758,Ⅱ,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Cygnus,고니속,,,cygnus,큰고니
39,조류,Cygnus olor,혹고니,(Gmelin),-1789,Ⅰ,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Cygnus,고니속,,,olor,혹고니
40,조류,Histrionicus histrionicus,흰줄박이오리,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Histrionicus,흰줄박이오리속,,,histrionicus,흰줄박이오리
41,조류,Melanitta americana,검둥오리,(Swainson),-1832,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Melanitta,검둥오리속,,,americana,검둥오리
42,조류,Melanitta deglandi,검둥오리사촌,(Bonaparte),-1850,,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Melanitta,검둥오리속,,,deglandi,검둥오리사촌
